date,region,station_code,uka_id,station_name,environment_type,latitude,longitude,pollutant,daily_mean_ug_m3,hourly_observations,ratified_hourly_observations,provisional_hourly_observations,as_supplied_hourly_observations,excluded_status_observations,hour_ending_24_observations,source_time_basis,data_status,expected_hours,minimum_required_hours,completeness_percent,valid_daily_mean,who_2021_24h_aqg_ug_m3,above_who_reference,comparison_status,provisional,source_url
2026-07-17,South West,BRIW,UKA01120,Bridgwater A372 Westonzoyland,Urban Traffic,51.125113,-2.984988,PM2.5,14.398,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BRIW_2026.csv?v=1
2026-07-17,South West,BRS8,UKA00494,Bristol St Paul's,Urban Background,51.462839,-2.584482,PM2.5,15.5,14,0,14,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,58.3,False,15.0,,not_assessed_insufficient_daily_coverage,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BRS8_2026.csv?v=1
2026-07-17,South West,BRSP,UKA01116,Bristol Patchway,Urban Background,51.529672,-2.58642,PM2.5,13.218,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BRSP_2026.csv?v=1
2026-07-17,South West,CHBR,UKA00624,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,PM2.5,11.583,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/CHBR_2026.csv?v=1
2026-07-17,South West,CHGR,UKA01101,Cheltenham A40 Gloucester Road,Urban Traffic,51.896592,-2.113747,PM2.5,15.783,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/CHGR_2026.csv?v=1
2026-07-17,South West,GLOT,UKA01102,Gloucester Tredworth,Urban Background,51.849673,-2.234996,PM2.5,16.356,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/GLOT_2026.csv?v=1
2026-07-17,South West,HONI,UKA00566,Honiton,Urban Background,50.792287,-3.196702,PM2.5,12.025,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/HONI_2026.csv?v=1
2026-07-17,South West,PLYM,UKA00360,Plymouth Centre,Urban Background,50.37167,-4.142361,PM2.5,13.296,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/PLYM_2026.csv?v=1
2026-07-17,South West,SASH,UKA00569,Saltash Callington Road,Urban Traffic,50.411463,-4.227678,PM2.5,12.0,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SASH_2026.csv?v=1
2026-07-17,South West,SWHO,UKA00650,Swindon Walcot,Urban Background,51.558061,-1.765678,PM2.5,14.556,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,False,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SWHO_2026.csv?v=1
2026-07-17,West Midlands,BAQF,UKA01108,Birmingham University,Urban Background,52.455515,-1.928937,PM2.5,18.811,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BAQF_2026.csv?v=1
2026-07-17,West Midlands,BEDC,UKA01158,Bedworth Collycroft,Urban Background,52.485839,-1.479622,PM2.5,19.796,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BEDC_2026.csv?v=1
2026-07-17,West Midlands,BIHG,UKA01062,Birmingham Hall Green,Urban Background,52.437553,-1.830956,PM2.5,18.715,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BIHG_2026.csv?v=1
2026-07-17,West Midlands,BIRR,UKA00626,Birmingham A4540 Roadside,Urban Traffic,52.476145,-1.874978,PM2.5,18.661,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BIRR_2026.csv?v=1
2026-07-17,West Midlands,BMLD,UKA00655,Birmingham Ladywood,Urban Background,52.481346,-1.918235,PM2.5,17.963,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BMLD_2026.csv?v=1
2026-07-17,West Midlands,BOLD,UKA00595,Oldbury Birmingham Road,Urban Traffic,52.502436,-2.003497,PM2.5,18.848,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BOLD_2026.csv?v=1
2026-07-17,West Midlands,BOTR,UKA00652,Burton-on-Trent Horninglow,Urban Background,52.82105,-1.635718,PM2.5,17.365,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BOTR_2026.csv?v=1
2026-07-17,West Midlands,CANK,UKA00623,Cannock A5190 Roadside,Urban Traffic,52.687298,-1.980821,PM2.5,19.687,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/CANK_2026.csv?v=1
2026-07-17,West Midlands,COAL,UKA00592,Coventry Allesley,Urban Background,52.411628,-1.560189,PM2.5,17.598,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/COAL_2026.csv?v=1
2026-07-17,West Midlands,COBR,UKA00634,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,PM2.5,17.163,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/COBR_2026.csv?v=1
2026-07-17,West Midlands,LEAM,UKA00265,Leamington Spa,Urban Background,52.28881,-1.533119,PM2.5,17.327,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/LEAM_2026.csv?v=1
2026-07-17,West Midlands,LEAR,UKA00564,Leamington Spa Rugby Road,Urban Traffic,52.294884,-1.542911,PM2.5,17.555,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/LEAR_2026.csv?v=1
2026-07-17,West Midlands,SHUN,UKA01055,Shrewsbury Underdale,Urban Background,52.715083,-2.726833,PM2.5,16.401,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SHUN_2026.csv?v=1
2026-07-17,West Midlands,STKR,UKA00610,Stoke-on-Trent A50 Roadside,Urban Traffic,52.980436,-2.111898,PM2.5,21.636,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/STKR_2026.csv?v=1
2026-07-17,West Midlands,STOK,UKA00337,Stoke-on-Trent Centre,Urban Background,53.02821,-2.175133,PM2.5,20.421,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/STOK_2026.csv?v=1
2026-07-17,West Midlands,TDHD,UKA00648,Telford Hollinswood,Urban Background,52.673471,-2.436692,PM2.5,16.614,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/TDHD_2026.csv?v=1
2026-07-17,West Midlands,WALD,UKA01117,Walsall Caldmore,Urban Background,52.574031,-1.983799,PM2.5,19.097,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/WALD_2026.csv?v=1
2026-07-17,West Midlands,WOLE,UKA01162,Wolverhampton East Park,Urban Background,52.587571,-2.095736,PM2.5,18.811,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/WOLE_2026.csv?v=1
2026-07-17,West Midlands,WORT,UKA01098,Worcester Tolladine,Urban Background,52.209364,-2.180563,PM2.5,16.062,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/WORT_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,BAR3,UKA00353,Barnsley Gawber,Urban Background,53.56292,-1.510436,PM2.5,18.162,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BAR3_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,BRAS,UKA01090,Bradford Shipley Airedale Road,Urban Traffic,53.795169,-1.743742,PM2.5,19.152,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BRAS_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,BRWP,UKA01161,Bradford West Park,Urban Background,53.800617,-1.790806,PM2.5,19.203,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/BRWP_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,DCST,UKA00612,Doncaster A630 Cleveland Street,Urban Traffic,53.518383,-1.13806,PM2.5,19.354,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/DCST_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,DYAG,UKA00654,Dewsbury Ashworth Grange,Urban Background,53.693104,-1.637111,PM2.5,18.385,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/DYAG_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,HARW,UKA01093,Harrogate Woodlands,Urban Background,53.993714,-1.511011,PM2.5,17.513,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/HARW_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,HUL2,UKA00450,Hull Freetown,Urban Background,53.74878,-0.341222,PM2.5,16.944,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/HUL2_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,HULR,UKA00600,Hull Holderness Road,Urban Traffic,53.759013,-0.305678,PM2.5,18.66,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/HULR_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,IMGM,UKA00647,Immingham Woodlands Avenue,Urban Background,53.619241,-0.213324,PM2.5,16.039,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/IMGM_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,LED6,UKA00527,Leeds Headingley Kerbside,Urban Traffic,53.819972,-1.576361,PM2.5,17.542,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/LED6_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,LEED,UKA00222,Leeds Centre,Urban Background,53.80378,-1.546472,PM2.5,18.251,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/LEED_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,ROED,UKA01054,Rotherham East Dene,Urban Background,53.436248,-1.323872,PM2.5,17.982,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/ROED_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,SCN2,UKA00381,Scunthorpe Town,Urban Industrial,53.58634,-0.636811,PM2.5,16.042,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SCN2_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,SHBR,UKA00622,Sheffield Barnsley Road,Urban Traffic,53.40495,-1.455815,PM2.5,19.875,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SHBR_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,SHDG,UKA00575,Sheffield Devonshire Green,Urban Background,53.378622,-1.478096,PM2.5,20.805,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SHDG_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,SHE,UKA00181,Sheffield Tinsley,Urban Background,53.41058,-1.396139,PM2.5,18.228,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/SHE_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,WAKA,UKA01107,Wakefield Alverthorpe,Urban Background,53.68736,-1.522209,PM2.5,20.553,24,0,24,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,100.0,True,15.0,True,assessed_contextual_reference,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/WAKA_2026.csv?v=1
2026-07-17,Yorkshire and the Humber,YK10,UKA00523,York Bootham,Urban Background,53.967513,-1.086514,PM2.5,15.167,12,0,12,0,0,1,GMT hour ending; daily aggregation uses the printed source calendar date,contains_provisional,24,18,50.0,False,15.0,,not_assessed_insufficient_daily_coverage,True,https://uk-air.defra.gov.uk/datastore/data_files/site_data/YK10_2026.csv?v=1
